SVC_CD|MODIFIER_1|MODIFIER_2|MODIFIER_3|MODIFIER_4|FEE|AS_OF_DATE|AGE_UNIT|FROM_AGE|THROUGH_AGE|PLACE_OF_SERVICE_CODE
Q5119|||||24.943|||||
Q5120|||||24.711|||||
Q5121|||||19.749|||||
Q5122|||||134.252|||||
Q5123|||||33.087|||||
Q5124|||||85.569|||||
Q5125|||||0.425|||||
Q5126|||||46.054|||||
Q5127|||||251.245|||||
Q5128|||||146.761|||||
Q5129|||||48.08|||||
Q5130|||||164.154|||||
Q5133|||||5.971|||||
Q5135|||||4.065|||||
Q5147|||||795.861|||||
Q9950|||||18.723|||||
Q9956|||||41.881|||||
Q9957|||||41.881|||||
Q9958|||||0.075|||||
Q9961|||||0.286|||||
Q9963|||||0.219|||||
Q9965|||||0.934|||||
Q9966|||||0.407|||||
Q9967|||||0.143|||||
Q9991|||||1925.231|||||
Q9992|||||1925.231|||||
