SVC_CD|MODIFIER_1|MODIFIER_2|MODIFIER_3|MODIFIER_4|FEE|AS_OF_DATE|AGE_UNIT|FROM_AGE|THROUGH_AGE|PLACE_OF_SERVICE_CODE
L5848|||||1267.04|20250401||||
L5850|||||153.54|20250401||||
L5855|||||494.23|20250401||||
L5856|||||28285.52|20250401||||
L5857|||||10036.81|20250401||||
L5858|||||21898.5|20250401||||
L5859|||||17095.98|20250401||||
L5910|||||434.7|20250401||||
L5920|||||636.84|20250401||||
L5925|||||523.47|20250401||||
L5926|||||911.65|20250401||||
L5930|||||3965.99|20250401||||
L5940|||||639.89|20250401||||
L5950|||||933.8|20250401||||
L5960|||||1157.08|20250401||||
L5961|||||6157.35|20250401||||
L5962|||||940.65|20250401||||
L5964|||||1354.15|20250401||||
L5966|||||1755.6|20250401||||
L5968|||||4281.77|20250401||||
L5970|||||306.67|20250401||||
L5971|||||306.67|20250401||||
L5972|||||564.0|20250401||||
L5973|||||20713.39|20250401||||
L5974|||||372.93|20250401||||
L5975|||||546.23|20250401||||
L5976|||||896.23|20250401||||
L5978|||||467.02|20250401||||
L5979|||||3617.83|20250401||||
L5980|||||5065.4|20250401||||
L5981|||||3931.57|20250401||||
L5982|||||925.17|20250401||||
L5984|||||911.65|20250401||||
L5985|||||332.74|20250401||||
L5986|||||1014.11|20250401||||
L5987|||||8476.21|20250401||||
L5988|||||2353.86|20250401||||
L5990|||||2137.66|20250401||||
L5991|||||11524.55|20250401||||
L6000|||||2126.34|20250401||||
L6010|||||2366.26|20250401||||
L6020|||||2206.16|20250401||||
L6026|||||5562.49|20250401||||
L6050|||||3030.35|20250401||||
L6055|||||3886.33|20250401||||
L6100|||||2521.8|20250401||||
L6110|||||3265.89|20250401||||
L6120|||||3708.36|20250401||||
L6130|||||4142.78|20250401||||
L6200|||||4365.81|20250401||||
L6205|||||5329.38|20250401||||
L6250|||||4297.42|20250401||||
L6300|||||5962.2|20250401||||
L6310|||||4856.35|20250401||||
L6320|||||2734.84|20250401||||
L6350|||||6221.09|20250401||||
L6360|||||5097.31|20250401||||
L6370|||||3250.38|20250401||||
L6380|||||1552.55|20250401||||
L6382|||||1953.16|20250401||||
L6384|||||2532.66|20250401||||
L6386|||||642.67|20250401||||
L6388|||||656.14|20250401||||
L6400|||||3713.38|20250401||||
L6450|||||4526.45|20250401||||
L6500|||||4114.94|20250401||||
L6550|||||6102.42|20250401||||
L6570|||||7004.41|20250401||||
L6580|||||2144.99|20250401||||
L6582|||||1651.91|20250401||||
L6584|||||2681.85|20250401||||
L6586|||||2281.3|20250401||||
L6588|||||3881.14|20250401||||
L6590|||||3409.89|20250401||||
L6600|||||300.18|20250401||||
L6605|||||296.4|20250401||||
L6610|||||266.44|20250401||||
L6611|||||485.15|20250401||||
L6615|||||219.88|20250401||||
L6616|||||77.85|20250401||||
L6620|||||458.65|20250401||||
L6621|||||2695.08|20250401||||
L6623|||||769.91|20250401||||
L6624|||||4437.52|20250401||||
L6625|||||851.13|20250401||||
L6628|||||574.98|20250401||||
L6629|||||210.16|20250401||||
L6630|||||258.68|20250401||||
L6632|||||77.98|20250401||||
L6635|||||281.87|20250401||||
L6637|||||514.68|20250401||||
L6638|||||2946.56|20250401||||
L6640|||||336.2|20250401||||
L6641|||||241.13|20250401||||
L6642|||||312.7|20250401||||
L6645|||||510.87|20250401||||
L6646|||||3716.28|20250401||||
L6647|||||611.8|20250401||||
L6648|||||3832.8|20250401||||
L6650|||||541.68|20250401||||
L6655|||||120.21|20250401||||
L6660|||||146.89|20250401||||
L6665|||||59.51|20250401||||
L6670|||||76.74|20250401||||
L6672|||||269.84|20250401||||
L6675|||||183.2|20250401||||
L6676|||||194.08|20250401||||
L6677|||||349.53|20250401||||
L6680|||||371.28|20250401||||
L6682|||||369.69|20250401||||
L6684|||||557.82|20250401||||
L6686|||||944.77|20250401||||
L6687|||||700.22|20250401||||
L6688|||||758.56|20250401||||
L6689|||||865.03|20250401||||
L6690|||||1002.06|20250401||||
L6691|||||551.34|20250401||||
L6692|||||894.95|20250401||||
L6693|||||3345.13|20250401||||
L6694|||||940.48|20250401||||
L6695|||||783.72|20250401||||
L6696|||||1549.9|20250401||||
L6697|||||1549.9|20250401||||
L6698|||||796.03|20250401||||
L6700|||||28931.56|20250401||||
L6703|||||431.37|20250401||||
L6704|||||937.21|20250401||||
L6706|||||517.99|20250401||||
L6707|||||1977.89|20250401||||
L6708|||||1338.62|20250401||||
L6709|||||1938.85|20250401||||
L6711|||||792.18|20250401||||
L6712|||||1458.52|20250401||||
L6713|||||1840.86|20250401||||
L6714|||||1559.19|20250401||||
L6715|||||3719.97|20250401||||
L6721|||||2771.24|20250401||||
L6722|||||2389.03|20250401||||
L6805|||||508.23|20250401||||
L6810|||||261.25|20250401||||
L6880|||||28151.96|20250401||||
L6881|||||4817.09|20250401||||
L6882|||||3653.99|20250401||||
L6883|||||2063.23|20250401||||
L6884|||||3572.74|20250401||||
L6885|||||5097.31|20250401||||
L6890|||||272.19|20250401||||
L6895|||||670.2|20250401||||
L6900|||||2407.82|20250401||||
L6905|||||2349.61|20250401||||
L6910|||||2289.0|20250401||||
L6915|||||969.07|20250401||||
L6920|||||8948.58|20250401||||
L6925|||||10212.86|20250401||||
L6930|||||8328.86|20250401||||
L6935|||||9673.45|20250401||||
L6940|||||10541.85|20250401||||
L6945|||||12251.13|20250401||||
L6950|||||11969.51|20250401||||
L6955|||||14335.11|20250401||||
L6960|||||15337.48|20250401||||
L6965|||||17808.01|20250401||||
L6970|||||18860.04|20250401||||
L6975|||||22301.24|20250401||||
L7007|||||4130.11|20250401||||
L7008|||||6943.15|20250401||||
L7009|||||4214.02|20250401||||
L7040|||||3383.69|20250401||||
L7045|||||1939.99|20250401||||
L7170|||||7037.63|20250401||||
L7180|||||43487.11|20250401||||
L7181|||||47211.27|20250401||||
L7185|||||7185.54|20250401||||
L7186|||||10616.81|20250401||||
L7190|||||9412.03|20250401||||
L7191|||||11093.94|20250401||||
L7259|||||4842.37|20250401||||
L7360|||||291.55|20250401||||
L7362|||||309.88|20250401||||
L7364|||||570.1|20250401||||
L7366|||||736.58|20250401||||
L7367|||||458.73|20250401||||
L7368|||||594.67|20250401||||
L7400|||||361.13|20250401||||
L7401|||||404.3|20250401||||
L7402|||||436.6|20250401||||
L7403|||||433.9|20250401||||
L7404|||||654.92|20250401||||
L7405|||||856.52|20250401||||
L7406|||||3088.3|20250401||||
L7520|||||55.81|20250401||||
L7700|||||147.59|20250401||||
L8000|||||58.43|20250401||||
L8001|||||147.81|20250401||||
L8002|||||194.38|20250401||||
L8015|||||70.64|20250401||||
L8020|||||250.89|20250401||||
L8030|||||458.38|20250401||||
L8031|||||458.38|20250401||||
L8032|||||46.16|20250401||||
L8035|||||4316.78|20250401||||
L8040|||||3086.45|20250401||||
L8040|KM||||2932.12|20250401||||
L8040|KN||||1234.58|20250401||||
L8041|||||3720.4|20250401||||
L8041|KM||||3534.38|20250401||||
L8041|KN||||1488.21|20250401||||
L8042|||||4180.22|20250401||||
L8042|KM||||3971.22|20250401||||
L8042|KN||||1672.1|20250401||||
L8043|||||4681.86|20250401||||
L8043|KM||||4447.74|20250401||||
L8043|KN||||1872.71|20250401||||
L8044|||||5183.48|20250401||||
L8044|KM||||4924.29|20250401||||
L8044|KN||||2073.37|20250401||||
L8045|||||3257.91|20250401||||
L8045|KM||||3095.02|20250401||||
L8045|KN||||1303.17|20250401||||
L8046|||||3344.2|20250401||||
L8046|KM||||3176.96|20250401||||
L8046|KN||||1337.64|20250401||||
L8047|||||1713.84|20250401||||
L8047|KM||||1628.22|20250401||||
L8047|KN||||685.57|20250401||||
L8300|||||135.0|20250401||||
L8310|||||213.14|20250401||||
L8320|||||85.54|20250401||||
L8330|||||79.0|20250401||||
L8400|||||25.19|20250401||||
L8410|||||32.49|20250401||||
L8415|||||28.74|20250401||||
L8417|||||88.62|20250401||||
L8420|||||31.12|20250401||||
L8430|||||33.42|20250401||||
L8435|||||31.0|20250401||||
L8440|||||66.92|20250401||||
L8460|||||106.66|20250401||||
L8465|||||58.54|20250401||||
L8470|||||10.68|20250401||||
L8480|||||12.75|20250401||||
L8485|||||17.27|20250401||||
L8500|||||792.11|20250401||||
L8501|||||144.99|20250401||||
L8507|||||49.35|20250401||||
L8509|||||128.67|20250401||||
L8510|||||297.74|20250401||||
L8511|||||85.7|20250401||||
L8512|||||2.54|20250401||||
L8513|||||6.12|20250401||||
L8514|||||111.09|20250401||||
L8515|||||74.35|20250401||||
L8600|||||816.88|20250401||||
L8603|||||526.27|20250401||||
L8605|||||843.92|20250401||||
L8606|||||273.27|20250401||||
L8607|||||50.52|20250401||||
L8609|||||7677.0|20250401||||
L8610|||||702.52|20250401||||
L8612|||||954.86|20250401||||
L8613|||||354.45|20250401||||
L8614|||||23675.55|20250401||||
L8615|||||531.42|20250401||||
L8616|||||123.78|20250401||||
L8617|||||108.11|20250401||||
L8618|||||30.88|20250401||||
L8619|||||10163.75|20250401||||
L8621|||||0.74|20250401||||
L8622|||||0.38|20250401||||
L8623|||||76.23|20250401||||
L8624|||||190.02|20250401||||
L8625|||||222.52|20250401||||
L8627|||||8633.21|20250401||||
L8628|||||1530.55|20250401||||
L8629|||||210.96|20250401||||
L8630|||||404.37|20250401||||
L8631|||||2685.88|20250401||||
L8641|||||424.94|20250401||||
L8642|||||415.75|20250401||||
L8658|||||366.32|20250401||||
L8659|||||2273.7|20250401||||
L8670|||||668.13|20250401||||
L8678|||||11.1|20250401||||
L8679|||||10323.47|20250401||||
L8681|||||1294.82|20250401||||
L8682|||||7375.88|20250401||||
L8683|||||6492.48|20250401||||
L8684|||||945.34|20250401||||
L8689|||||2032.46|20250401||||
L8690|||||5605.27|20250401||||
L8691|||||2029.15|20250401||||
L8693|||||1786.65|20250401||||
L8694|||||1112.73|20250401||||
L8695|||||19.61|20250401||||
L8696|||||255.38|20250401||||
L8701|||||34284.44|20250401||||
L8702|||||67452.66|20250401||||
Q0477|||||914.11|20250401||||
Q0478|||||216.54|20250401||||
Q0479|||||14104.71|20250401||||
Q0480|||||99999.91|20250401||||
Q0481|||||17121.35|20250401||||
Q0482|||||5362.73|20250401||||
Q0483|||||22092.08|20250401||||
Q0484|||||4290.22|20250401||||
Q0485|||||414.19|20250401||||
Q0486|||||344.75|20250401||||
Q0487|||||402.21|20250401||||
Q0489|||||19152.62|20250401||||
Q0490|||||828.46|20250401||||
Q0491|||||1302.43|20250401||||
Q0492|||||104.91|20250401||||
Q0493|||||298.79|20250401||||
Q0494|||||252.84|20250401||||
Q0495|||||4921.73|20250401||||
Q0496|||||1766.49|20250401||||
Q0497|||||551.61|20250401||||
Q0498|||||605.25|20250401||||
Q0499|||||196.65|20250401||||
Q0500|||||35.99|20250401||||
Q0501|||||601.72|20250401||||
Q0502|||||766.07|20250401||||
Q0503|||||1532.2|20250401||||
Q0504|||||808.51|20250401||||
Q0506|||||1006.41|20250401||||
Q4001|||||61.14|20250401||||
Q4002|||||231.02|20250401||||
Q4003|||||43.9|20250401||||
Q4004|||||151.99|20250401||||
Q4005|||||16.19|20250401||||
Q4006|||||36.47|20250401||||
Q4007|||||8.09|20250401||||
Q4008|||||18.23|20250401||||
Q4009|||||10.81|20250401||||
Q4010|||||24.31|20250401||||
Q4011|||||5.39|20250401||||
Q4012|||||12.19|20250401||||
Q4013|||||19.68|20250401||||
Q4014|||||33.18|20250401||||
Q4015|||||9.85|20250401||||
Q4016|||||16.58|20250401||||
Q4017|||||11.37|20250401||||
Q4018|||||18.12|20250401||||
Q4019|||||5.69|20250401||||
Q4020|||||9.1|20250401||||
Q4021|||||8.42|20250401||||
Q4022|||||15.2|20250401||||
Q4023|||||4.23|20250401||||
Q4024|||||7.61|20250401||||
Q4025|||||47.18|20250401||||
Q4026|||||147.37|20250401||||
Q4027|||||23.61|20250401||||
Q4028|||||73.73|20250401||||
Q4029|||||36.1|20250401||||
Q4030|||||95.02|20250401||||
Q4031|||||18.03|20250401||||
Q4032|||||47.51|20250401||||
Q4033|||||33.68|20250401||||
Q4034|||||83.72|20250401||||
Q4035|||||16.83|20250401||||
Q4036|||||41.89|20250401||||
Q4037|||||20.51|20250401||||
Q4038|||||51.45|20250401||||
Q4039|||||10.29|20250401||||
Q4040|||||25.72|20250401||||
Q4041|||||24.98|20250401||||
Q4042|||||42.64|20250401||||
Q4043|||||12.49|20250401||||
Q4044|||||21.35|20250401||||
Q4045|||||14.5|20250401||||
Q4046|||||23.32|20250401||||
Q4047|||||7.22|20250401||||
Q4048|||||11.67|20250401||||
Q4049|||||2.63|20250401||||
V2020|||||100.34|20250401||||
V2100|||||47.02|20250401||||
V2101|||||63.03|20250401||||
V2102|||||76.44|20250401||||
V2103|||||44.89|20250401||||
V2104|||||47.49|20250401||||
V2105|||||52.08|20250401||||
V2106|||||62.31|20250401||||
V2107|||||67.07|20250401||||
V2108|||||63.76|20250401||||
V2109|||||71.67|20250401||||
V2110|||||61.39|20250401||||
V2111|||||72.36|20250401||||
V2112|||||75.95|20250401||||
V2113|||||75.3|20250401||||
V2114|||||81.58|20250401||||
V2115|||||113.67|20250401||||
V2118|||||113.47|20250401||||
V2121|||||121.16|20250401||||
V2200|||||70.27|20250401||||
V2201|||||85.5|20250401||||
V2202|||||78.92|20250401||||
V2203|||||76.44|20250401||||
V2204|||||77.58|20250401||||
V2205|||||76.58|20250401||||
V2206|||||86.06|20250401||||
V2207|||||83.55|20250401||||
V2208|||||92.04|20250401||||
V2209|||||86.36|20250401||||
V2210|||||92.11|20250401||||
V2211|||||111.86|20250401||||
V2212|||||105.01|20250401||||
V2213|||||97.81|20250401||||
V2214|||||110.62|20250401||||
V2215|||||136.03|20250401||||
V2218|||||130.58|20250401||||
V2219|||||53.44|20250401||||
V2220|||||50.5|20250401||||
V2221|||||141.35|20250401||||
V2300|||||86.92|20250401||||
V2301|||||107.02|20250401||||
V2302|||||98.42|20250401||||
V2303|||||93.77|20250401||||
V2304|||||97.28|20250401||||
V2305|||||97.58|20250401||||
V2306|||||98.37|20250401||||
V2307|||||105.38|20250401||||
V2308|||||102.77|20250401||||
V2309|||||124.44|20250401||||
V2310|||||105.1|20250401||||
V2311|||||128.67|20250401||||
V2312|||||143.41|20250401||||
V2313|||||160.15|20250401||||
V2314|||||148.65|20250401||||
V2315|||||184.43|20250401||||
V2318|||||234.75|20250401||||
V2319|||||59.61|20250401||||
V2320|||||62.88|20250401||||
V2321|||||174.97|20250401||||
V2410|||||143.49|20250401||||
V2430|||||172.93|20250401||||
V2500|||||105.53|20250401||||
V2501|||||166.0|20250401||||
V2502|||||242.87|20250401||||
V2503|||||168.6|20250401||||
V2510|||||141.9|20250401||||
V2511|||||229.3|20250401||||
V2512|||||266.21|20250401||||
V2513|||||244.25|20250401||||
V2520|||||125.17|20250401||||
V2521|||||217.92|20250401||||
V2522|||||282.78|20250401||||
V2523|||||180.74|20250401||||
V2524|||||144.86|20250401||||
V2530|||||267.69|20250401||||
V2531|||||637.99|20250401||||
V2623|||||1436.51|20250401||||
V2624|||||73.07|20250401||||
V2625|||||518.04|20250401||||
V2626|||||319.28|20250401||||
V2627|||||1546.55|20250401||||
V2628|||||365.17|20250401||||
V2630|||||142.87|20250401||||
V2631|||||142.87|20250401||||
V2632|||||142.87|20250401||||
V2700|||||70.1|20250401||||
V2710|||||97.17|20250401||||
V2715|||||18.6|20250401||||
V2718|||||45.69|20250401||||
V2730|||||32.78|20250401||||
V2744|||||19.69|20250401||||
V2745|||||12.76|20250401||||
V2750|||||28.69|20250401||||
V2755|||||19.94|20250401||||
V2760|||||25.63|20250401||||
V2762|||||70.23|20250401||||
V2770|||||31.23|20250401||||
V2780|||||20.05|20250401||||
V2782|||||75.86|20250401||||
V2783|||||85.5|20250401||||
V2784|||||55.61|20250401||||
V2786|||||0.0|20250401||||
