SVC_CD|MODIFIER_1|MODIFIER_2|MODIFIER_3|MODIFIER_4|FEE|AS_OF_DATE|AGE_UNIT|FROM_AGE|THROUGH_AGE|PLACE_OF_SERVICE_CODE
L2627|||||1886.05|10/1/24||||
L2628|||||1843.24|10/1/24||||
L2630|||||363.24|10/1/24||||
L2640|||||492.96|10/1/24||||
L2650|||||147.11|10/1/24||||
L2660|||||273.4|10/1/24||||
L2670|||||224.35|10/1/24||||
L2680|||||208.27|10/1/24||||
L2750|||||91.95|10/1/24||||
L2755|||||150.08|10/1/24||||
L2760|||||89.13|10/1/24||||
L2768|||||149.61|10/1/24||||
L2780|||||99.28|10/1/24||||
L2785|||||46.49|10/1/24||||
L2795|||||124.65|10/1/24||||
L2800|||||156.47|10/1/24||||
L2810|||||114.57|10/1/24||||
L2820|||||127.39|10/1/24||||
L2830|||||137.81|10/1/24||||
L2840|||||48.07|10/1/24||||
L2850|||||82.35|10/1/24||||
L3000|||||360.75|10/1/24||||
L3001|||||151.9|10/1/24||||
L3002|||||185.48|10/1/24||||
L3003|||||200.14|10/1/24||||
L3010|||||200.14|10/1/24||||
L3020|||||227.83|10/1/24||||
L3030|||||87.65|10/1/24||||
L3031|||||140.66|10/1/24||||
L3040|||||54.04|10/1/24||||
L3050|||||54.04|10/1/24||||
L3060|||||84.69|10/1/24||||
L3070|||||36.48|10/1/24||||
L3080|||||36.48|10/1/24||||
L3090|||||46.75|10/1/24||||
L3100|||||49.65|10/1/24||||
L3140|||||102.26|10/1/24||||
L3150|||||93.48|10/1/24||||
L3170|||||58.44|10/1/24||||
L3224|||||86.26|10/1/24||||
L3225|||||99.23|10/1/24||||
L3300|||||59.88|10/1/24||||
L3310|||||93.48|10/1/24||||
L3330|||||649.95|10/1/24||||
L3332|||||84.69|10/1/24||||
L3334|||||43.83|10/1/24||||
L3340|||||97.9|10/1/24||||
L3350|||||26.31|10/1/24||||
L3360|||||40.9|10/1/24||||
L3370|||||56.92|10/1/24||||
L3380|||||56.92|10/1/24||||
L3390|||||56.92|10/1/24||||
L3400|||||46.75|10/1/24||||
L3410|||||106.61|10/1/24||||
L3420|||||62.82|10/1/24||||
L3430|||||184.03|10/1/24||||
L3440|||||87.65|10/1/24||||
L3450|||||121.25|10/1/24||||
L3455|||||46.75|10/1/24||||
L3460|||||39.4|10/1/24||||
L3465|||||67.17|10/1/24||||
L3470|||||71.55|10/1/24||||
L3480|||||71.55|10/1/24||||
L3500|||||33.59|10/1/24||||
L3510|||||33.59|10/1/24||||
L3520|||||36.48|10/1/24||||
L3530|||||36.48|10/1/24||||
L3540|||||58.44|10/1/24||||
L3550|||||10.2|10/1/24||||
L3560|||||26.31|10/1/24||||
L3570|||||97.9|10/1/24||||
L3580|||||74.49|10/1/24||||
L3590|||||61.34|10/1/24||||
L3595|||||48.18|10/1/24||||
L3600|||||87.65|10/1/24||||
L3610|||||115.38|10/1/24||||
L3620|||||87.65|10/1/24||||
L3630|||||115.38|10/1/24||||
L3640|||||49.65|10/1/24||||
L3650|||||85.13|10/1/24||||
L3660|||||130.96|10/1/24||||
L3670|||||162.32|10/1/24||||
L3671|||||941.79|10/1/24||||
L3674|||||1235.42|10/1/24||||
L3675|||||183.42|10/1/24||||
L3702|||||301.79|10/1/24||||
L3710|||||149.01|10/1/24||||
L3720|||||938.89|10/1/24||||
L3730|||||1293.99|10/1/24||||
L3740|||||1534.13|10/1/24||||
L3760|||||522.66|10/1/24||||
L3761|||||522.66|10/1/24||||
L3762|||||112.38|10/1/24||||
L3763|||||881.42|10/1/24||||
L3764|||||1013.6|10/1/24||||
L3765|||||1340.15|10/1/24||||
L3766|||||1419.12|10/1/24||||
L3806|||||474.78|10/1/24||||
L3807|||||261.35|10/1/24||||
L3808|||||475.34|10/1/24||||
L3809|||||261.35|10/1/24||||
L3900|||||1705.54|10/1/24||||
L3901|||||2099.35|10/1/24||||
L3904|||||4203.63|10/1/24||||
L3905|||||1036.51|10/1/24||||
L3906|||||567.2|10/1/24||||
L3908|||||86.0|10/1/24||||
L3912|||||136.13|10/1/24||||
L3913|||||283.07|10/1/24||||
L3915|||||555.57|10/1/24||||
L3916|||||555.57|10/1/24||||
L3917|||||110.46|10/1/24||||
L3918|||||110.46|10/1/24||||
L3919|||||283.07|10/1/24||||
L3921|||||335.72|10/1/24||||
L3923|||||93.65|10/1/24||||
L3924|||||93.65|10/1/24||||
L3925|||||68.67|10/1/24||||
L3927|||||36.54|10/1/24||||
L3929|||||112.21|10/1/24||||
L3930|||||112.21|10/1/24||||
L3931|||||250.59|10/1/24||||
L3933|||||222.97|10/1/24||||
L3935|||||230.88|10/1/24||||
L3956|||||0.0|10/1/24||||
L3960|||||1054.95|10/1/24||||
L3961|||||1755.99|10/1/24||||
L3962|||||1029.93|10/1/24||||
L3967|||||2073.24|10/1/24||||
L3971|||||1968.0|10/1/24||||
L3973|||||2073.24|10/1/24||||
L3975|||||1755.99|10/1/24||||
L3976|||||1755.99|10/1/24||||
L3977|||||1968.0|10/1/24||||
L3978|||||2073.24|10/1/24||||
L3980|||||443.77|10/1/24||||
L3981|||||1052.03|10/1/24||||
L3982|||||535.87|10/1/24||||
L3984|||||494.07|10/1/24||||
L3995|||||41.03|10/1/24||||
L4000|||||1870.38|10/1/24||||
L4002|||||0.0|10/1/24||||
L4010|||||984.47|10/1/24||||
L4020|||||1263.5|10/1/24||||
L4030|||||740.62|10/1/24||||
L4040|||||598.79|10/1/24||||
L4045|||||481.19|10/1/24||||
L4050|||||605.6|10/1/24||||
L4055|||||392.15|10/1/24||||
L4060|||||466.19|10/1/24||||
L4070|||||412.82|10/1/24||||
L4080|||||127.15|10/1/24||||
L4090|||||121.1|10/1/24||||
L4100|||||153.01|10/1/24||||
L4110|||||124.4|10/1/24||||
L4130|||||727.78|10/1/24||||
L4350|||||131.12|10/1/24||||
L4360|||||355.42|10/1/24||||
L4361|||||355.42|10/1/24||||
L4370|||||207.7|10/1/24||||
L4386|||||182.06|10/1/24||||
L4387|||||182.06|10/1/24||||
L4392|||||26.57|10/1/24||||
L4394|||||19.36|10/1/24||||
L4396|||||189.47|10/1/24||||
L4397|||||189.47|10/1/24||||
L4398|||||87.25|10/1/24||||
L4631|||||2161.43|10/1/24||||
L5000|||||704.4|10/1/24||||
L5010|||||1581.38|10/1/24||||
L5020|||||3097.11|10/1/24||||
L5050|||||3120.91|10/1/24||||
L5060|||||4316.51|10/1/24||||
L5100|||||3151.18|10/1/24||||
L5105|||||5429.14|10/1/24||||
L5150|||||5488.12|10/1/24||||
L5160|||||5969.32|10/1/24||||
L5200|||||4703.86|10/1/24||||
L5210|||||3470.6|10/1/24||||
L5220|||||4310.63|10/1/24||||
L5230|||||5945.21|10/1/24||||
L5250|||||8108.74|10/1/24||||
L5270|||||8037.71|10/1/24||||
L5280|||||7957.34|10/1/24||||
L5301|||||3572.92|10/1/24||||
L5312|||||4618.52|10/1/24||||
L5321|||||5136.51|10/1/24||||
L5331|||||6826.0|10/1/24||||
L5341|||||7898.41|10/1/24||||
L5400|||||1859.92|10/1/24||||
L5410|||||489.72|10/1/24||||
L5420|||||2375.51|10/1/24||||
L5430|||||662.09|10/1/24||||
L5450|||||477.52|10/1/24||||
L5460|||||639.14|10/1/24||||
L5500|||||1998.91|10/1/24||||
L5505|||||2718.23|10/1/24||||
L5510|||||2061.98|10/1/24||||
L5520|||||2246.04|10/1/24||||
L5530|||||2699.35|10/1/24||||
L5535|||||2650.23|10/1/24||||
L5540|||||2826.76|10/1/24||||
L5560|||||2755.48|10/1/24||||
L5570|||||3020.93|10/1/24||||
L5580|||||3666.65|10/1/24||||
L5585|||||3247.25|10/1/24||||
L5590|||||3756.9|10/1/24||||
L5595|||||6292.67|10/1/24||||
L5600|||||6949.0|10/1/24||||
L5610|||||2872.24|10/1/24||||
L5611|||||2322.86|10/1/24||||
L5613|||||3829.99|10/1/24||||
L5614|||||1941.69|10/1/24||||
L5615|||||8397.27|10/1/24||||
L5616|||||1654.13|10/1/24||||
L5617|||||643.79|10/1/24||||
L5618|||||338.47|10/1/24||||
L5620|||||342.82|10/1/24||||
L5622|||||444.33|10/1/24||||
L5624|||||487.35|10/1/24||||
L5626|||||640.27|10/1/24||||
L5628|||||566.59|10/1/24||||
L5629|||||372.49|10/1/24||||
L5630|||||645.8|10/1/24||||
L5631|||||515.0|10/1/24||||
L5632|||||276.99|10/1/24||||
L5634|||||475.39|10/1/24||||
L5636|||||298.65|10/1/24||||
L5637|||||449.72|10/1/24||||
L5638|||||760.56|10/1/24||||
L5639|||||1752.19|10/1/24||||
L5640|||||909.42|10/1/24||||
L5642|||||726.2|10/1/24||||
L5643|||||1824.32|10/1/24||||
L5644|||||692.3|10/1/24||||
L5645|||||1058.63|10/1/24||||
L5646|||||642.21|10/1/24||||
L5647|||||1243.16|10/1/24||||
L5648|||||771.69|10/1/24||||
L5649|||||2246.14|10/1/24||||
L5650|||||762.94|10/1/24||||
L5651|||||1407.61|10/1/24||||
L5652|||||511.02|10/1/24||||
L5653|||||763.61|10/1/24||||
L5654|||||477.59|10/1/24||||
L5655|||||414.52|10/1/24||||
L5656|||||579.72|10/1/24||||
L5658|||||441.2|10/1/24||||
L5661|||||881.65|10/1/24||||
L5665|||||800.2|10/1/24||||
L5666|||||109.39|10/1/24||||
L5668|||||157.82|10/1/24||||
L5670|||||424.07|10/1/24||||
L5671|||||777.37|10/1/24||||
L5672|||||369.47|10/1/24||||
L5673|||||918.44|10/1/24||||
L5676|||||566.32|10/1/24||||
L5677|||||770.55|10/1/24||||
L5678|||||62.05|10/1/24||||
L5679|||||765.35|10/1/24||||
L5680|||||373.78|10/1/24||||
L5681|||||1513.57|10/1/24||||
L5682|||||977.36|10/1/24||||
L5683|||||1513.57|10/1/24||||
L5684|||||75.22|10/1/24||||
L5685|||||147.38|10/1/24||||
L5686|||||72.75|10/1/24||||
L5688|||||95.47|10/1/24||||
L5690|||||152.93|10/1/24||||
L5692|||||207.66|10/1/24||||
L5694|||||283.52|10/1/24||||
L5695|||||254.86|10/1/24||||
L5696|||||289.15|10/1/24||||
L5697|||||125.46|10/1/24||||
L5698|||||160.79|10/1/24||||
L5699|||||291.39|10/1/24||||
L5700|||||4279.84|10/1/24||||
L5701|||||5313.77|10/1/24||||
L5702|||||6789.88|10/1/24||||
L5703|||||2821.49|10/1/24||||
L5704|||||714.75|10/1/24||||
L5705|||||1173.43|10/1/24||||
L5706|||||1163.0|10/1/24||||
L5707|||||1653.29|10/1/24||||
L5710|||||562.08|10/1/24||||
L5711|||||816.04|10/1/24||||
L5712|||||673.41|10/1/24||||
L5714|||||585.25|10/1/24||||
L5716|||||1139.03|10/1/24||||
L5718|||||1423.68|10/1/24||||
L5722|||||1271.79|10/1/24||||
L5724|||||2260.53|10/1/24||||
L5726|||||2311.7|10/1/24||||
L5728|||||3718.72|10/1/24||||
L5780|||||1789.28|10/1/24||||
L5781|||||4603.98|10/1/24||||
L5782|||||4853.63|10/1/24||||
L5783|||||3015.92|10/1/24||||
L5785|||||643.83|10/1/24||||
L5790|||||1036.61|10/1/24||||
L5795|||||1308.03|10/1/24||||
L5810|||||760.87|10/1/24||||
L5811|||||1139.79|10/1/24||||
L5812|||||883.46|10/1/24||||
L5814|||||4273.41|10/1/24||||
L5816|||||1329.09|10/1/24||||
L5818|||||1500.81|10/1/24||||
L5822|||||1995.99|10/1/24||||
L5824|||||2396.67|10/1/24||||
L5826|||||3593.4|10/1/24||||
L5828|||||4287.64|10/1/24||||
L5830|||||2965.49|10/1/24||||
L5840|||||4730.86|10/1/24||||
L5841|||||3656.3|10/1/24||||
L5845|||||2062.41|10/1/24||||
L5848|||||1237.34|10/1/24||||
L5850|||||149.94|10/1/24||||
L5855|||||482.65|10/1/24||||
L5856|||||27622.58|10/1/24||||
L5857|||||9801.57|10/1/24||||
L5858|||||21385.25|10/1/24||||
L5859|||||16695.29|10/1/24||||
L5910|||||424.51|10/1/24||||
L5920|||||621.92|10/1/24||||
L5925|||||511.2|10/1/24||||
L5926|||||890.29|10/1/24||||
L5930|||||3873.04|10/1/24||||
L5940|||||624.89|10/1/24||||
L5950|||||911.91|10/1/24||||
L5960|||||1129.96|10/1/24||||
L5961|||||6013.04|10/1/24||||
L5962|||||918.6|10/1/24||||
L5964|||||1322.41|10/1/24||||
L5966|||||1714.45|10/1/24||||
L5968|||||4181.42|10/1/24||||
L5970|||||299.48|10/1/24||||
L5971|||||299.48|10/1/24||||
L5972|||||550.78|10/1/24||||
L5973|||||20227.92|10/1/24||||
L5974|||||364.18|10/1/24||||
L5975|||||533.43|10/1/24||||
L5976|||||875.22|10/1/24||||
L5978|||||456.07|10/1/24||||
L5979|||||3533.04|10/1/24||||
L5980|||||4946.68|10/1/24||||
L5981|||||3839.42|10/1/24||||
L5982|||||903.48|10/1/24||||
L5984|||||890.29|10/1/24||||
L5985|||||324.94|10/1/24||||
L5986|||||990.33|10/1/24||||
L5987|||||8277.55|10/1/24||||
L5988|||||2298.69|10/1/24||||
L5990|||||2087.56|10/1/24||||
L5991|||||11254.44|10/1/24||||
L6000|||||2076.5|10/1/24||||
L6010|||||2310.81|10/1/24||||
L6020|||||2154.45|10/1/24||||
L6026|||||5432.12|10/1/24||||
L6050|||||2959.33|10/1/24||||
L6055|||||3795.24|10/1/24||||
L6100|||||2462.7|10/1/24||||
L6110|||||3189.35|10/1/24||||
L6120|||||3621.45|10/1/24||||
L6130|||||4045.68|10/1/24||||
L6200|||||4263.49|10/1/24||||
L6205|||||5204.47|10/1/24||||
L6250|||||4196.7|10/1/24||||
L6300|||||5822.47|10/1/24||||
L6310|||||4742.53|10/1/24||||
L6320|||||2670.75|10/1/24||||
L6350|||||6075.28|10/1/24||||
L6360|||||4977.85|10/1/24||||
L6370|||||3174.2|10/1/24||||
L6380|||||1516.16|10/1/24||||
L6382|||||1907.38|10/1/24||||
L6384|||||2473.3|10/1/24||||
L6386|||||627.6|10/1/24||||
L6388|||||640.76|10/1/24||||
L6400|||||3626.35|10/1/24||||
L6450|||||4420.36|10/1/24||||
L6500|||||4018.5|10/1/24||||
L6550|||||5959.4|10/1/24||||
L6570|||||6840.25|10/1/24||||
L6580|||||2094.72|10/1/24||||
L6582|||||1613.19|10/1/24||||
L6584|||||2618.99|10/1/24||||
L6586|||||2227.83|10/1/24||||
L6588|||||3790.18|10/1/24||||
L6590|||||3329.97|10/1/24||||
L6600|||||293.15|10/1/24||||
L6605|||||289.45|10/1/24||||
L6610|||||260.19|10/1/24||||
L6611|||||473.78|10/1/24||||
L6615|||||214.73|10/1/24||||
L6616|||||76.03|10/1/24||||
L6620|||||447.9|10/1/24||||
L6621|||||2631.91|10/1/24||||
L6623|||||751.87|10/1/24||||
L6624|||||4333.52|10/1/24||||
L6625|||||831.18|10/1/24||||
L6628|||||561.5|10/1/24||||
L6629|||||205.23|10/1/24||||
L6630|||||252.61|10/1/24||||
L6632|||||76.15|10/1/24||||
L6635|||||275.27|10/1/24||||
L6637|||||502.62|10/1/24||||
L6638|||||2877.5|10/1/24||||
L6640|||||328.32|10/1/24||||
L6641|||||235.48|10/1/24||||
L6642|||||305.37|10/1/24||||
L6645|||||498.9|10/1/24||||
L6646|||||3629.18|10/1/24||||
L6647|||||597.46|10/1/24||||
L6648|||||3742.97|10/1/24||||
L6650|||||528.99|10/1/24||||
L6655|||||117.4|10/1/24||||
L6660|||||143.45|10/1/24||||
L6665|||||58.12|10/1/24||||
L6670|||||74.95|10/1/24||||
L6672|||||263.51|10/1/24||||
L6675|||||178.91|10/1/24||||
L6676|||||189.53|10/1/24||||
L6677|||||341.34|10/1/24||||
L6680|||||362.58|10/1/24||||
L6682|||||361.03|10/1/24||||
L6684|||||544.75|10/1/24||||
L6686|||||922.63|10/1/24||||
L6687|||||683.81|10/1/24||||
L6688|||||740.78|10/1/24||||
L6689|||||844.76|10/1/24||||
L6690|||||978.57|10/1/24||||
L6691|||||538.42|10/1/24||||
L6692|||||873.97|10/1/24||||
L6693|||||3266.73|10/1/24||||
L6694|||||918.44|10/1/24||||
L6695|||||765.35|10/1/24||||
L6696|||||1513.57|10/1/24||||
L6697|||||1513.57|10/1/24||||
L6698|||||777.37|10/1/24||||
L6703|||||421.26|10/1/24||||
L6704|||||915.24|10/1/24||||
L6706|||||505.85|10/1/24||||
L6707|||||1931.53|10/1/24||||
L6708|||||1307.24|10/1/24||||
L6709|||||1893.41|10/1/24||||
L6711|||||773.61|10/1/24||||
L6712|||||1424.34|10/1/24||||
L6713|||||1797.71|10/1/24||||
L6714|||||1522.65|10/1/24||||
L6715|||||3632.78|10/1/24||||
L6721|||||2706.29|10/1/24||||
L6722|||||2333.04|10/1/24||||
L6805|||||496.32|10/1/24||||
L6810|||||255.13|10/1/24||||
L6880|||||27492.15|10/1/24||||
L6881|||||4704.19|10/1/24||||
L6882|||||3568.35|10/1/24||||
L6883|||||2014.87|10/1/24||||
L6884|||||3489.01|10/1/24||||
L6885|||||4977.85|10/1/24||||
L6890|||||265.82|10/1/24||||
L6895|||||654.5|10/1/24||||
L6900|||||2351.39|10/1/24||||
L6905|||||2294.54|10/1/24||||
L6910|||||2235.35|10/1/24||||
L6915|||||946.36|10/1/24||||
L6920|||||8738.85|10/1/24||||
L6925|||||9973.5|10/1/24||||
L6930|||||8133.65|10/1/24||||
L6935|||||9446.73|10/1/24||||
L6940|||||10294.78|10/1/24||||
L6945|||||11963.99|10/1/24||||
L6950|||||11688.98|10/1/24||||
L6955|||||13999.14|10/1/24||||
L6960|||||14978.01|10/1/24||||
L6965|||||17390.63|10/1/24||||
L6970|||||18418.01|10/1/24||||
L6975|||||21778.55|10/1/24||||
L7007|||||4033.31|10/1/24||||
L7008|||||6780.42|10/1/24||||
L7009|||||4115.25|10/1/24||||
L7040|||||3304.39|10/1/24||||
L7045|||||1894.52|10/1/24||||
L7170|||||6872.69|10/1/24||||
L7180|||||42467.88|10/1/24||||
L7181|||||46104.76|10/1/24||||
L7185|||||7017.13|10/1/24||||
L7186|||||10367.98|10/1/24||||
L7190|||||9191.44|10/1/24||||
L7191|||||10833.92|10/1/24||||
L7259|||||4728.88|10/1/24||||
L7360|||||284.72|10/1/24||||
L7362|||||302.62|10/1/24||||
L7364|||||556.74|10/1/24||||
L7366|||||719.32|10/1/24||||
L7367|||||447.98|10/1/24||||
L7368|||||580.73|10/1/24||||
L7400|||||352.67|10/1/24||||
L7401|||||394.82|10/1/24||||
L7402|||||426.37|10/1/24||||
L7403|||||423.73|10/1/24||||
L7404|||||639.57|10/1/24||||
L7405|||||836.45|10/1/24||||
L7700|||||144.13|10/1/24||||
L8000|||||57.06|10/1/24||||
L8001|||||144.35|10/1/24||||
L8002|||||189.82|10/1/24||||
L8015|||||68.98|10/1/24||||
L8020|||||245.01|10/1/24||||
L8030|||||447.64|10/1/24||||
L8031|||||447.64|10/1/24||||
L8032|||||45.08|10/1/24||||
L8035|||||4215.61|10/1/24||||
L8040|||||3014.11|10/1/24||||
L8040|KM||||2863.4|10/1/24||||
L8040|KN||||1205.64|10/1/24||||
L8041|||||3633.2|10/1/24||||
L8041|KM||||3451.54|10/1/24||||
L8041|KN||||1453.33|10/1/24||||
L8042|||||4082.25|10/1/24||||
L8042|KM||||3878.14|10/1/24||||
L8042|KN||||1632.91|10/1/24||||
L8043|||||4572.13|10/1/24||||
L8043|KM||||4343.5|10/1/24||||
L8043|KN||||1828.82|10/1/24||||
L8044|||||5061.99|10/1/24||||
L8044|KM||||4808.88|10/1/24||||
L8044|KN||||2024.78|10/1/24||||
L8045|||||3181.55|10/1/24||||
L8045|KM||||3022.48|10/1/24||||
L8045|KN||||1272.63|10/1/24||||
L8046|||||3265.82|10/1/24||||
L8046|KM||||3102.5|10/1/24||||
L8046|KN||||1306.29|10/1/24||||
L8047|||||1673.67|10/1/24||||
L8047|KM||||1590.06|10/1/24||||
L8047|KN||||669.5|10/1/24||||
L8300|||||131.83|10/1/24||||
L8310|||||208.14|10/1/24||||
L8320|||||83.53|10/1/24||||
L8330|||||77.15|10/1/24||||
L8400|||||24.6|10/1/24||||
L8410|||||31.73|10/1/24||||
L8415|||||28.07|10/1/24||||
L8417|||||86.54|10/1/24||||
L8420|||||30.39|10/1/24||||
L8430|||||32.64|10/1/24||||
L8435|||||30.27|10/1/24||||
L8440|||||65.35|10/1/24||||
L8460|||||104.16|10/1/24||||
L8465|||||57.17|10/1/24||||
L8470|||||10.43|10/1/24||||
L8480|||||12.45|10/1/24||||
L8485|||||16.87|10/1/24||||
L8500|||||773.54|10/1/24||||
L8501|||||141.59|10/1/24||||
L8507|||||48.19|10/1/24||||
L8509|||||125.65|10/1/24||||
L8510|||||290.76|10/1/24||||
L8511|||||83.69|10/1/24||||
L8512|||||2.48|10/1/24||||
L8513|||||5.98|10/1/24||||
L8514|||||108.49|10/1/24||||
L8515|||||72.61|10/1/24||||
L8600|||||797.73|10/1/24||||
L8603|||||513.94|10/1/24||||
L8605|||||824.14|10/1/24||||
L8606|||||266.87|10/1/24||||
L8607|||||49.34|10/1/24||||
L8609|||||7497.07|10/1/24||||
L8610|||||686.06|10/1/24||||
L8612|||||932.48|10/1/24||||
L8613|||||346.14|10/1/24||||
L8614|||||23120.65|10/1/24||||
L8615|||||518.96|10/1/24||||
L8616|||||120.88|10/1/24||||
L8617|||||105.58|10/1/24||||
L8618|||||30.16|10/1/24||||
L8619|||||9925.54|10/1/24||||
L8621|||||0.72|10/1/24||||
L8622|||||0.37|10/1/24||||
L8623|||||74.44|10/1/24||||
L8624|||||185.57|10/1/24||||
L8625|||||217.3|10/1/24||||
L8627|||||8430.87|10/1/24||||
L8628|||||1494.68|10/1/24||||
L8629|||||206.02|10/1/24||||
L8630|||||394.89|10/1/24||||
L8631|||||2622.93|10/1/24||||
L8641|||||414.98|10/1/24||||
L8642|||||406.01|10/1/24||||
L8658|||||357.73|10/1/24||||
L8659|||||2220.41|10/1/24||||
L8670|||||652.47|10/1/24||||
L8678|||||10.77|10/1/24||||
L8679|||||10081.51|10/1/24||||
L8681|||||1264.47|10/1/24||||
L8682|||||7203.01|10/1/24||||
L8683|||||6340.31|10/1/24||||
L8684|||||923.18|10/1/24||||
L8689|||||1984.82|10/1/24||||
L8690|||||5473.9|10/1/24||||
L8691|||||1981.59|10/1/24||||
L8693|||||1744.78|10/1/24||||
L8694|||||1086.65|10/1/24||||
L8695|||||19.15|10/1/24||||
L8696|||||249.39|10/1/24||||
L8701|||||33480.9|10/1/24||||
L8702|||||65871.74|10/1/24||||
Q0477|||||892.69|10/1/24||||
Q0478|||||211.46|10/1/24||||
Q0479|||||13774.13|10/1/24||||
Q0480|||||99999.91|10/1/24||||
Q0481|||||16720.07|10/1/24||||
Q0482|||||5237.04|10/1/24||||
Q0483|||||21574.3|10/1/24||||
Q0484|||||4189.67|10/1/24||||
Q0485|||||404.48|10/1/24||||
Q0486|||||336.67|10/1/24||||
Q0487|||||392.78|10/1/24||||
Q0489|||||18703.73|10/1/24||||
Q0490|||||809.04|10/1/24||||
Q0491|||||1271.9|10/1/24||||
Q0492|||||102.45|10/1/24||||
Q0493|||||291.79|10/1/24||||
Q0494|||||246.91|10/1/24||||
Q0495|||||4806.38|10/1/24||||
Q0496|||||1725.09|10/1/24||||
Q0497|||||538.68|10/1/24||||
Q0498|||||591.06|10/1/24||||
Q0499|||||192.04|10/1/24||||
Q0500|||||35.15|10/1/24||||
Q0501|||||587.62|10/1/24||||
Q0502|||||748.12|10/1/24||||
Q0503|||||1496.29|10/1/24||||
Q0504|||||789.56|10/1/24||||
Q0506|||||982.82|10/1/24||||
Q4001|||||59.71|10/1/24||||
Q4002|||||225.61|10/1/24||||
Q4003|||||42.87|10/1/24||||
Q4004|||||148.43|10/1/24||||
Q4005|||||15.81|10/1/24||||
Q4006|||||35.62|10/1/24||||
Q4007|||||7.9|10/1/24||||
Q4008|||||17.8|10/1/24||||
Q4009|||||10.56|10/1/24||||
Q4010|||||23.74|10/1/24||||
Q4011|||||5.26|10/1/24||||
Q4012|||||11.9|10/1/24||||
Q4013|||||19.22|10/1/24||||
Q4014|||||32.4|10/1/24||||
Q4015|||||9.62|10/1/24||||
Q4016|||||16.19|10/1/24||||
Q4017|||||11.1|10/1/24||||
Q4018|||||17.7|10/1/24||||
Q4019|||||5.56|10/1/24||||
Q4020|||||8.89|10/1/24||||
Q4021|||||8.22|10/1/24||||
Q4022|||||14.84|10/1/24||||
Q4023|||||4.13|10/1/24||||
Q4024|||||7.43|10/1/24||||
Q4025|||||46.07|10/1/24||||
Q4026|||||143.92|10/1/24||||
Q4027|||||23.06|10/1/24||||
Q4028|||||72.0|10/1/24||||
Q4029|||||35.25|10/1/24||||
Q4030|||||92.79|10/1/24||||
Q4031|||||17.61|10/1/24||||
Q4032|||||46.4|10/1/24||||
Q4033|||||32.89|10/1/24||||
Q4034|||||81.76|10/1/24||||
Q4035|||||16.44|10/1/24||||
Q4036|||||40.91|10/1/24||||
Q4037|||||20.03|10/1/24||||
Q4038|||||50.24|10/1/24||||
Q4039|||||10.05|10/1/24||||
Q4040|||||25.12|10/1/24||||
Q4041|||||24.39|10/1/24||||
Q4042|||||41.64|10/1/24||||
Q4043|||||12.2|10/1/24||||
Q4044|||||20.85|10/1/24||||
Q4045|||||14.16|10/1/24||||
Q4046|||||22.77|10/1/24||||
Q4047|||||7.05|10/1/24||||
Q4048|||||11.4|10/1/24||||
Q4049|||||2.57|10/1/24||||
V2020|||||97.99|10/1/24||||
V2100|||||45.92|10/1/24||||
V2101|||||61.55|10/1/24||||
V2102|||||74.65|10/1/24||||
V2103|||||43.84|10/1/24||||
V2104|||||46.38|10/1/24||||
V2105|||||50.86|10/1/24||||
V2106|||||60.85|10/1/24||||
V2107|||||65.5|10/1/24||||
V2108|||||62.27|10/1/24||||
V2109|||||69.99|10/1/24||||
V2110|||||59.95|10/1/24||||
V2111|||||70.66|10/1/24||||
V2112|||||74.17|10/1/24||||
V2113|||||73.54|10/1/24||||
V2114|||||79.67|10/1/24||||
V2115|||||111.01|10/1/24||||
V2118|||||110.81|10/1/24||||
V2121|||||118.32|10/1/24||||
V2200|||||68.62|10/1/24||||
V2201|||||83.5|10/1/24||||
V2202|||||77.07|10/1/24||||
V2203|||||74.65|10/1/24||||
V2204|||||75.76|10/1/24||||
V2205|||||74.79|10/1/24||||
V2206|||||84.04|10/1/24||||
V2207|||||81.59|10/1/24||||
V2208|||||89.88|10/1/24||||
V2209|||||84.34|10/1/24||||
V2210|||||89.95|10/1/24||||
V2211|||||109.24|10/1/24||||
V2212|||||102.55|10/1/24||||
V2213|||||95.52|10/1/24||||
V2214|||||108.03|10/1/24||||
V2215|||||132.85|10/1/24||||
V2218|||||127.52|10/1/24||||
V2219|||||52.19|10/1/24||||
V2220|||||49.32|10/1/24||||
V2221|||||138.04|10/1/24||||
V2300|||||84.88|10/1/24||||
V2301|||||104.51|10/1/24||||
V2302|||||96.12|10/1/24||||
V2303|||||91.57|10/1/24||||
V2304|||||95.0|10/1/24||||
V2305|||||95.29|10/1/24||||
V2306|||||96.06|10/1/24||||
V2307|||||102.91|10/1/24||||
V2308|||||100.36|10/1/24||||
V2309|||||121.52|10/1/24||||
V2310|||||102.64|10/1/24||||
V2311|||||125.65|10/1/24||||
V2312|||||140.04|10/1/24||||
V2313|||||156.4|10/1/24||||
V2314|||||145.17|10/1/24||||
V2315|||||180.11|10/1/24||||
V2318|||||229.24|10/1/24||||
V2319|||||58.21|10/1/24||||
V2320|||||61.41|10/1/24||||
V2321|||||170.87|10/1/24||||
V2410|||||140.13|10/1/24||||
V2430|||||168.88|10/1/24||||
V2500|||||103.06|10/1/24||||
V2501|||||162.11|10/1/24||||
V2502|||||237.18|10/1/24||||
V2503|||||164.65|10/1/24||||
