SVC_CD|MODIFIER_1|FEE|AGE_UNIT|FROM_AGE|THROUGH_AGE|PLACE_OF_SERVICE_CODE
77073|26|12.5||||
77074|26|19.18||||
77075|26|23.55||||
77076|26|22.26||||
77077|26|13.96||||
77080|26|8.22||||
77081|26|9.29||||
77085|26|12.25||||
77086|26|7.25||||
77089|26|37.36||||
77092|26|8.82||||
77261|26|24.45||||
77262|26|37.12||||
77263|26|57.7||||
77280|26|9.62||||
77285|26|15.24||||
77290|26|23.38||||
77293|26|81.41||||
77295|26|184.79||||
77300|26|26.38||||
77301|26|247.44||||
77306|26|60.48||||
77307|26|125.57||||
77316|26|61.53||||
77317|26|80.45||||
77318|26|125.36||||
77321|26|41.67||||
77331|26|36.85||||
77332|26|11.33||||
77333|26|17.38||||
77334|26|49.36||||
77336|26|22.03||||
77338|26|173.95||||
77370|26|38.08||||
77423|26|34.96||||
77431|26|31.74||||
77470|26|83.69||||
77600|26|27.1||||
77610|26|11.86||||
77615|26|20.47||||
77761|26|158.02||||
77762|26|235.08||||
77763|26|356.05||||
77767|26|47.14||||
77768|26|61.19||||
77770|26|87.27||||
77771|26|167.64||||
77772|26|235.09||||
77778|26|389.33||||
77789|26|51.23||||
77790|26|7.61||||
78013|26|15.66||||
78014|26|19.22||||
78015|26|10.52||||
78016|26|12.04||||
78018|26|15.58||||
78020|26|9.06||||
78070|26|11.53||||
78071|26|46.78||||
78072|26|62.04||||
78075|26|15.25||||
78099|26|9.19||||
78102|26|13.06||||
78110|26|3.11||||
78111|26|5.24||||
78120|26|5.71||||
78121|26|9.87||||
78122|26|17.66||||
78130|26|14.71||||
78140|26|17.3||||
78185|26|7.79||||
78191|26|19.61||||
78195|26|28.43||||
78201|26|7.79||||
78202|26|13.22||||
78215|26|9.52||||
78216|26|22.76||||
78226|26|29.1||||
78227|26|35.27||||
78230|26|7.27||||
78231|26|12.63||||
78232|26|15.57||||
78258|26|19.4||||
78261|26|12.98||||
78262|26|12.98||||
78264|26|29.57||||
78265|26|38.48||||
78266|26|39.25||||
78278|26|16.87||||
78282|26|17.13||||
78290|26|9.73||||
78291|26|21.17||||
78300|26|12.95||||
78305|26|18.07||||
78306|26|21.15||||
78315|26|17.04||||
78414|26|36.34||||
78429|26|10.88||||
78430|26|10.32||||
78431|26|12.01||||
78432|26|12.78||||
78433|26|13.97||||
78434|26|4.05||||
78445|26|14.5||||
78451|26|36.35||||
78452|26|52.22||||
78453|26|26.49||||
78454|26|23.56||||
78456|26|20.81||||
78457|26|13.15||||
78458|26|18.86||||
78466|26|14.0||||
78468|26|20.88||||
78472|26|31.88||||
78473|26|57.69||||
78481|26|39.51||||
78483|26|58.12||||
78494|26|48.9||||
78496|26|19.92||||
78579|26|18.95||||
78580|26|15.75||||
78582|26|40.73||||
78597|26|28.41||||
78598|26|32.56||||
78600|26|12.91||||
78601|26|13.78||||
78605|26|16.09||||
78606|26|14.33||||
78610|26|3.22||||
78630|26|15.23||||
78635|26|11.95||||
78645|26|11.95||||
78650|26|11.84||||
78660|26|11.25||||
78700|26|9.35||||
78701|26|11.98||||
78707|26|34.73||||
78708|26|48.23||||
78709|26|31.05||||
78725|26|12.32||||
78730|26|6.59||||
78740|26|7.42||||
78761|26|12.98||||
78800|26|14.26||||
78801|26|18.54||||
78802|26|18.59||||
78804|26|15.18||||
78811|26|304.05||||
78812|26|304.05||||
78813|26|304.05||||
78814|26|319.05||||
78815|26|319.05||||
78816|26|319.05||||
78830|26|56.22||||
78831|26|69.45||||
78832|26|82.29||||
78835|26|17.72||||
79005|26|73.85||||
79101|26|81.99||||
79200|26|61.26||||
79300|26|207.69||||
79403|26|78.24||||
79445|26|160.4||||
G0279|26|25.19||||
G6001|26|25.33||||
G6002|26|16.88||||
S8037|26|168.67||||
70010|TC|30.52||||
70015|TC|55.19||||
70030|TC|17.52||||
70100|TC|18.57||||
70110|TC|23.15||||
70120|TC|19.23||||
70130|TC|32.09||||
70134|TC|30.71||||
70140|TC|17.15||||
70150|TC|25.72||||
70160|TC|18.34||||
70170|TC|29.86||||
70190|TC|18.19||||
70200|TC|25.77||||
70210|TC|15.57||||
70220|TC|22.68||||
70240|TC|14.92||||
70250|TC|17.15||||
70260|TC|25.34||||
70300|TC|5.26||||
70310|TC|13.67||||
70320|TC|27.0||||
70328|TC|17.36||||
70330|TC|28.57||||
70332|TC|42.84||||
70350|TC|7.28||||
70355|TC|7.7||||
70360|TC|12.28||||
70370|TC|30.47||||
70380|TC|21.05||||
70390|TC|33.48||||
70450|TC|65.83||||
70460|TC|95.7||||
70470|TC|114.27||||
70480|TC|112.73||||
70481|TC|133.31||||
70482|TC|158.84||||
70486|TC|87.58||||
70487|TC|99.72||||
70488|TC|125.68||||
70490|TC|97.93||||
70491|TC|128.56||||
70492|TC|161.13||||
70496|TC|191.53||||
70498|TC|190.93||||
70540|TC|176.15||||
70542|TC|203.93||||
70543|TC|253.6||||
70544|TC|181.41||||
70545|TC|191.59||||
70546|TC|278.79||||
70547|TC|181.97||||
70548|TC|206.9||||
70549|TC|291.59||||
70551|TC|131.21||||
70552|TC|192.89||||
70553|TC|220.85||||
70554|TC|291.7||||
70557|TC|120.22||||
70558|TC|124.07||||
70559|TC|133.42||||
71045|TC|9.72||||
71046|TC|18.14||||
71047|TC|22.93||||
71048|TC|23.86||||
71100|TC|18.2||||
71101|TC|20.68||||
71110|TC|21.65||||
71111|TC|28.41||||
71120|TC|17.41||||
71130|TC|18.19||||
71250|TC|92.94||||
71260|TC|119.1||||
71270|TC|145.62||||
71271|TC|86.98||||
71275|TC|192.35||||
71550|TC|281.04||||
71551|TC|306.79||||
71552|TC|387.38||||
71555|TC|260.49||||
72020|TC|11.42||||
72040|TC|17.41||||
72050|TC|26.8||||
72052|TC|34.71||||
72070|TC|19.07||||
72072|TC|21.58||||
72074|TC|25.63||||
72080|TC|18.08||||
72081|TC|23.26||||
72082|TC|42.23||||
72083|TC|45.84||||
72084|TC|55.56||||
72100|TC|20.9||||
72110|TC|30.26||||
72114|TC|39.68||||
72120|TC|25.27||||
72125|TC|89.99||||
72126|TC|122.31||||
72127|TC|150.06||||
72128|TC|92.26||||
72129|TC|123.26||||
72130|TC|150.65||||
72131|TC|92.01||||
72132|TC|122.31||||
72133|TC|149.81||||
72141|TC|126.24||||
72142|TC|200.28||||
72146|TC|127.89||||
72147|TC|198.13||||
72148|TC|126.48||||
72149|TC|196.49||||
72156|TC|222.4||||
72157|TC|222.64||||
72158|TC|221.73||||
72159|TC|269.37||||
72170|TC|16.0||||
72190|TC|23.03||||
72191|TC|197.92||||
72192|TC|81.66||||
72193|TC|155.38||||
72194|TC|184.35||||
72195|TC|185.6||||
72196|TC|212.02||||
72197|TC|263.0||||
