SVC_CD|MODIFIER_1|MODIFIER_2|MODIFIER_3|MODIFIER_4|FEE|AS_OF_DATE|AGE_UNIT|FROM_AGE|THROUGH_AGE|PLACE_OF_SERVICE_CODE
E2621|RR|KE|||0.0|1/1/25||||
E2621|RR|KU|||69.21|1/1/25||||
E2621|UE||||381.59|1/1/25||||
E2621|UE|KE|||0.0|1/1/25||||
E2621|UE|KU|||519.13|1/1/25||||
E2622|NU||||378.53|1/1/25||||
E2622|NU|KE|||0.0|1/1/25||||
E2622|NU|KU|||399.17|1/1/25||||
E2622|RR||||37.85|1/1/25||||
E2622|RR|KE|||0.0|1/1/25||||
E2622|RR|KU|||39.94|1/1/25||||
E2622|UE||||283.9|1/1/25||||
E2622|UE|KE|||0.0|1/1/25||||
E2622|UE|KU|||299.38|1/1/25||||
E2623|NU||||478.68|1/1/25||||
E2623|NU|KE|||0.0|1/1/25||||
E2623|NU|KU|||507.91|1/1/25||||
E2623|RR||||47.87|1/1/25||||
E2623|RR|KE|||0.0|1/1/25||||
E2623|RR|KU|||50.81|1/1/25||||
E2623|UE||||359.01|1/1/25||||
E2623|UE|KE|||0.0|1/1/25||||
E2623|UE|KU|||380.94|1/1/25||||
E2624|NU||||384.65|1/1/25||||
E2624|NU|KE|||0.0|1/1/25||||
E2624|NU|KU|||402.45|1/1/25||||
E2624|RR||||38.47|1/1/25||||
E2624|RR|KE|||0.0|1/1/25||||
E2624|RR|KU|||40.26|1/1/25||||
E2624|UE||||288.49|1/1/25||||
E2624|UE|KE|||0.0|1/1/25||||
E2624|UE|KU|||301.86|1/1/25||||
E2625|NU||||476.04|1/1/25||||
E2625|NU|KE|||0.0|1/1/25||||
E2625|NU|KU|||509.48|1/1/25||||
E2625|RR||||47.61|1/1/25||||
E2625|RR|KE|||0.0|1/1/25||||
E2625|RR|KU|||50.92|1/1/25||||
E2625|UE||||357.03|1/1/25||||
E2625|UE|KE|||0.0|1/1/25||||
E2625|UE|KU|||382.12|1/1/25||||
E2626|NU||||730.82|1/1/25||||
E2626|NU|KU|||867.85|1/1/25||||
E2626|RR||||73.08|1/1/25||||
E2626|RR|KU|||86.75|1/1/25||||
E2626|UE||||548.12|1/1/25||||
E2626|UE|KU|||650.8|1/1/25||||
E2627|NU||||1158.28|1/1/25||||
E2627|NU|KU|||1384.79|1/1/25||||
E2627|RR||||115.83|1/1/25||||
E2627|RR|KU|||138.53|1/1/25||||
E2627|UE||||868.71|1/1/25||||
E2627|UE|KU|||1038.57|1/1/25||||
E2628|NU||||887.36|1/1/25||||
E2628|NU|KU|||1043.22|1/1/25||||
E2628|RR||||88.74|1/1/25||||
E2628|RR|KU|||104.3|1/1/25||||
E2628|UE||||665.52|1/1/25||||
E2628|UE|KU|||782.39|1/1/25||||
E2629|NU||||1133.45|1/1/25||||
E2629|NU|KU|||1320.16|1/1/25||||
E2629|RR||||113.35|1/1/25||||
E2629|RR|KU|||132.01|1/1/25||||
E2629|UE||||850.09|1/1/25||||
E2629|UE|KU|||990.11|1/1/25||||
E2630|NU||||760.72|1/1/25||||
E2630|NU|KU|||923.2|1/1/25||||
E2630|RR||||76.07|1/1/25||||
E2630|RR|KU|||92.3|1/1/25||||
E2630|UE||||570.54|1/1/25||||
E2630|UE|KU|||692.39|1/1/25||||
E2631|NU||||308.96|1/1/25||||
E2631|NU|KU|||369.3|1/1/25||||
E2631|RR||||30.9|1/1/25||||
E2631|RR|KU|||36.9|1/1/25||||
E2631|UE||||231.72|1/1/25||||
E2631|UE|KU|||276.95|1/1/25||||
E2632|NU||||197.25|1/1/25||||
E2632|NU|KU|||234.81|1/1/25||||
E2632|RR||||19.72|1/1/25||||
E2632|RR|KU|||23.49|1/1/25||||
E2632|UE||||147.94|1/1/25||||
E2632|UE|KU|||176.11|1/1/25||||
E2633|NU||||165.08|1/1/25||||
E2633|NU|KU|||198.49|1/1/25||||
E2633|RR||||16.51|1/1/25||||
E2633|RR|KU|||19.81|1/1/25||||
E2633|UE||||123.81|1/1/25||||
E2633|UE|KU|||148.87|1/1/25||||
E3000|RR||||240.04|1/1/25||||
K0001|RR||||27.22|1/1/25||||
K0002|RR||||52.72|1/1/25||||
K0003|RR||||40.86|1/1/25||||
K0004|RR||||50.4|1/1/25||||
K0005|NU||||2539.87|1/1/25||||
K0005|RR||||253.99|1/1/25||||
K0005|UE||||1904.93|1/1/25||||
K0006|RR||||80.5|1/1/25||||
K0007|RR||||112.12|1/1/25||||
K0009|RR||||103.87|1/1/25||||
K0010|RR||||595.19|1/1/25||||
K0011|RR||||705.02|1/1/25||||
K0011|RR|KF|||782.76|1/1/25||||
K0012|RR||||432.48|1/1/25||||
K0015|RR||||16.79|1/1/25||||
K0015|RR|KE|||0.0|1/1/25||||
K0015|RR|KU|||21.5|1/1/25||||
K0017|NU||||57.45|1/1/25||||
K0017|NU|KE|||0.0|1/1/25||||
K0017|NU|KU|||60.52|1/1/25||||
K0017|RR||||5.74|1/1/25||||
K0017|RR|KE|||0.0|1/1/25||||
K0017|RR|KU|||6.05|1/1/25||||
K0017|UE||||43.09|1/1/25||||
K0017|UE|KE|||0.0|1/1/25||||
K0017|UE|KU|||45.39|1/1/25||||
K0018|NU||||32.47|1/1/25||||
K0018|NU|KE|||0.0|1/1/25||||
K0018|NU|KU|||33.84|1/1/25||||
K0018|RR||||3.25|1/1/25||||
K0018|RR|KE|||0.0|1/1/25||||
K0018|RR|KU|||3.38|1/1/25||||
K0018|UE||||24.36|1/1/25||||
K0018|UE|KE|||0.0|1/1/25||||
K0018|UE|KU|||25.37|1/1/25||||
K0019|NU||||15.64|1/1/25||||
K0019|NU|KE|||0.0|1/1/25||||
K0019|NU|KU|||20.72|1/1/25||||
K0019|RR||||1.56|1/1/25||||
K0019|RR|KE|||0.0|1/1/25||||
K0019|RR|KU|||2.08|1/1/25||||
K0019|UE||||11.73|1/1/25||||
K0019|UE|KE|||0.0|1/1/25||||
K0019|UE|KU|||15.6|1/1/25||||
K0020|NU||||55.01|1/1/25||||
K0020|NU|KE|||0.0|1/1/25||||
K0020|NU|KU|||55.01|1/1/25||||
K0020|RR||||5.5|1/1/25||||
K0020|RR|KE|||0.0|1/1/25||||
K0020|RR|KU|||5.5|1/1/25||||
K0020|UE||||41.25|1/1/25||||
K0020|UE|KE|||0.0|1/1/25||||
K0020|UE|KU|||41.25|1/1/25||||
K0037|NU||||54.05|1/1/25||||
K0037|NU|KE|||0.0|1/1/25||||
K0037|NU|KU|||58.0|1/1/25||||
K0037|RR||||5.17|1/1/25||||
K0037|RR|KE|||0.0|1/1/25||||
K0037|RR|KU|||5.18|1/1/25||||
K0037|UE||||40.54|1/1/25||||
K0037|UE|KE|||0.0|1/1/25||||
K0037|UE|KU|||43.51|1/1/25||||
K0038|NU||||28.71|1/1/25||||
K0038|NU|KE|||0.0|1/1/25||||
K0038|NU|KU|||28.72|1/1/25||||
K0038|RR||||2.86|1/1/25||||
K0038|RR|KE|||0.0|1/1/25||||
K0038|RR|KU|||2.86|1/1/25||||
K0038|UE||||21.53|1/1/25||||
K0038|UE|KE|||0.0|1/1/25||||
K0038|UE|KU|||21.52|1/1/25||||
K0039|NU||||61.65|1/1/25||||
K0039|NU|KE|||0.0|1/1/25||||
K0039|NU|KU|||63.81|1/1/25||||
K0039|RR||||6.17|1/1/25||||
K0039|RR|KE|||0.0|1/1/25||||
K0039|RR|KU|||6.43|1/1/25||||
K0039|UE||||46.24|1/1/25||||
K0039|UE|KE|||0.0|1/1/25||||
K0039|UE|KU|||47.82|1/1/25||||
K0040|NU||||62.48|1/1/25||||
K0040|NU|KE|||0.0|1/1/25||||
K0040|NU|KU|||88.42|1/1/25||||
K0040|RR||||6.25|1/1/25||||
K0040|RR|KE|||0.0|1/1/25||||
K0040|RR|KU|||8.84|1/1/25||||
K0040|UE||||46.86|1/1/25||||
K0040|UE|KE|||0.0|1/1/25||||
K0040|UE|KU|||66.31|1/1/25||||
K0041|NU||||58.92|1/1/25||||
K0041|NU|KE|||0.0|1/1/25||||
K0041|NU|KU|||62.7|1/1/25||||
K0041|RR||||5.89|1/1/25||||
K0041|RR|KE|||0.0|1/1/25||||
K0041|RR|KU|||6.26|1/1/25||||
K0041|UE||||44.19|1/1/25||||
K0041|UE|KE|||0.0|1/1/25||||
K0041|UE|KU|||46.98|1/1/25||||
K0042|NU||||37.3|1/1/25||||
K0042|NU|KE|||0.0|1/1/25||||
K0042|NU|KU|||37.29|1/1/25||||
K0042|RR||||3.73|1/1/25||||
K0042|RR|KE|||0.0|1/1/25||||
K0042|RR|KU|||3.72|1/1/25||||
K0042|UE||||27.96|1/1/25||||
K0042|UE|KE|||0.0|1/1/25||||
K0042|UE|KU|||27.96|1/1/25||||
K0043|NU||||23.12|1/1/25||||
K0043|NU|KE|||0.0|1/1/25||||
K0043|NU|KU|||23.12|1/1/25||||
K0043|RR||||2.32|1/1/25||||
K0043|RR|KE|||0.0|1/1/25||||
K0043|RR|KU|||2.31|1/1/25||||
K0043|UE||||17.35|1/1/25||||
K0043|UE|KE|||0.0|1/1/25||||
K0043|UE|KU|||17.35|1/1/25||||
K0044|NU||||19.71|1/1/25||||
K0044|NU|KE|||0.0|1/1/25||||
K0044|NU|KU|||19.72|1/1/25||||
K0044|RR||||1.98|1/1/25||||
K0044|RR|KE|||0.0|1/1/25||||
K0044|RR|KU|||1.97|1/1/25||||
K0044|UE||||14.75|1/1/25||||
K0044|UE|KE|||0.0|1/1/25||||
K0044|UE|KU|||14.74|1/1/25||||
K0045|NU||||66.85|1/1/25||||
K0045|NU|KE|||0.0|1/1/25||||
K0045|NU|KU|||68.19|1/1/25||||
K0045|RR||||6.69|1/1/25||||
K0045|RR|KE|||0.0|1/1/25||||
K0045|RR|KU|||7.02|1/1/25||||
K0045|UE||||50.14|1/1/25||||
K0045|UE|KE|||0.0|1/1/25||||
K0045|UE|KU|||51.16|1/1/25||||
K0046|NU||||23.12|1/1/25||||
K0046|NU|KE|||0.0|1/1/25||||
K0046|NU|KU|||23.12|1/1/25||||
K0046|RR||||2.32|1/1/25||||
K0046|RR|KE|||0.0|1/1/25||||
K0046|RR|KU|||2.31|1/1/25||||
K0046|UE||||17.35|1/1/25||||
K0046|UE|KE|||0.0|1/1/25||||
K0046|UE|KU|||17.35|1/1/25||||
K0047|NU||||83.09|1/1/25||||
K0047|NU|KE|||0.0|1/1/25||||
K0047|NU|KU|||90.53|1/1/25||||
K0047|RR||||8.31|1/1/25||||
K0047|RR|KE|||0.0|1/1/25||||
K0047|RR|KU|||9.07|1/1/25||||
K0047|UE||||62.32|1/1/25||||
K0047|UE|KE|||0.0|1/1/25||||
K0047|UE|KU|||67.92|1/1/25||||
K0050|NU||||38.48|1/1/25||||
K0050|NU|KE|||0.0|1/1/25||||
K0050|NU|KU|||38.48|1/1/25||||
K0050|RR||||3.84|1/1/25||||
K0050|RR|KE|||0.0|1/1/25||||
K0050|RR|KU|||3.83|1/1/25||||
K0050|UE||||28.88|1/1/25||||
K0050|UE|KE|||0.0|1/1/25||||
K0050|UE|KU|||28.87|1/1/25||||
K0051|NU||||60.98|1/1/25||||
K0051|NU|KE|||0.0|1/1/25||||
K0051|NU|KU|||62.26|1/1/25||||
K0051|RR||||6.1|1/1/25||||
K0051|RR|KE|||0.0|1/1/25||||
K0051|RR|KU|||6.21|1/1/25||||
K0051|UE||||45.74|1/1/25||||
K0051|UE|KE|||0.0|1/1/25||||
K0051|UE|KU|||46.71|1/1/25||||
K0052|NU||||81.55|1/1/25||||
K0052|NU|KE|||0.0|1/1/25||||
K0052|NU|KU|||109.47|1/1/25||||
K0052|RR||||8.16|1/1/25||||
K0052|RR|KE|||0.0|1/1/25||||
K0052|RR|KU|||10.99|1/1/25||||
K0052|UE||||61.17|1/1/25||||
K0052|UE|KE|||0.0|1/1/25||||
K0052|UE|KU|||82.07|1/1/25||||
K0053|NU||||95.79|1/1/25||||
K0053|NU|KE|||0.0|1/1/25||||
K0053|NU|KU|||120.81|1/1/25||||
K0053|RR||||9.58|1/1/25||||
K0053|RR|KE|||0.0|1/1/25||||
K0053|RR|KU|||12.08|1/1/25||||
K0053|UE||||71.85|1/1/25||||
K0053|UE|KE|||0.0|1/1/25||||
K0053|UE|KU|||90.56|1/1/25||||
K0056|NU||||107.15|1/1/25||||
K0056|NU|KU|||130.62|1/1/25||||
K0056|RR||||10.72|1/1/25||||
K0056|RR|KU|||13.08|1/1/25||||
K0056|UE||||80.37|1/1/25||||
K0056|UE|KU|||98.04|1/1/25||||
K0065|NU||||52.0|1/1/25||||
K0065|NU|KU|||61.08|1/1/25||||
K0065|RR||||5.2|1/1/25||||
K0065|RR|KU|||6.09|1/1/25||||
K0065|UE||||39.01|1/1/25||||
K0065|UE|KU|||45.82|1/1/25||||
K0069|NU||||107.89|1/1/25||||
K0069|NU|KU|||137.23|1/1/25||||
K0069|RR||||10.79|1/1/25||||
K0069|RR|KU|||13.74|1/1/25||||
K0069|UE||||80.92|1/1/25||||
K0069|UE|KU|||102.92|1/1/25||||
K0070|RR||||18.22|1/1/25||||
K0070|RR|KU|||25.18|1/1/25||||
K0071|NU||||122.52|1/1/25||||
K0071|NU|KU|||150.06|1/1/25||||
K0071|RR||||12.25|1/1/25||||
K0071|RR|KU|||15.05|1/1/25||||
K0071|UE||||91.89|1/1/25||||
K0071|UE|KU|||112.56|1/1/25||||
K0072|NU||||76.09|1/1/25||||
K0072|NU|KU|||90.34|1/1/25||||
K0072|RR||||7.61|1/1/25||||
K0072|RR|KU|||9.04|1/1/25||||
K0072|UE||||57.07|1/1/25||||
K0072|UE|KU|||67.76|1/1/25||||
K0073|NU||||39.42|1/1/25||||
K0073|NU|KU|||45.97|1/1/25||||
K0073|RR||||3.94|1/1/25||||
K0073|RR|KU|||4.61|1/1/25||||
K0073|UE||||29.57|1/1/25||||
K0073|UE|KU|||34.47|1/1/25||||
K0077|NU||||62.81|1/1/25||||
K0077|NU|KU|||80.82|1/1/25||||
K0077|RR||||6.28|1/1/25||||
K0077|RR|KU|||8.05|1/1/25||||
K0077|UE||||47.11|1/1/25||||
K0077|UE|KU|||60.6|1/1/25||||
K0098|NU||||26.37|1/1/25||||
K0098|NU|KE|||0.0|1/1/25||||
K0098|NU|KU|||31.24|1/1/25||||
K0098|RR||||2.64|1/1/25||||
K0098|RR|KE|||0.0|1/1/25||||
K0098|RR|KU|||3.15|1/1/25||||
K0098|UE||||19.78|1/1/25||||
K0098|UE|KE|||0.0|1/1/25||||
K0098|UE|KU|||23.46|1/1/25||||
K0105|NU||||111.98|1/1/25||||
K0105|NU|KU|||136.6|1/1/25||||
K0105|RR||||11.2|1/1/25||||
K0105|RR|KU|||13.65|1/1/25||||
K0105|UE||||83.99|1/1/25||||
K0105|UE|KU|||102.47|1/1/25||||
K0195|RR||||13.61|1/1/25||||
K0195|RR|KE|||0.0|1/1/25||||
K0195|RR|KU|||24.75|1/1/25||||
K0455|RR||||370.06|1/1/25||||
K0552|||||3.38|1/1/25||||
K0601|NU||||1.53|1/1/25||||
K0602|NU||||8.64|1/1/25||||
K0603|NU||||0.78|1/1/25||||
K0604|NU||||8.33|1/1/25||||
K0605|NU||||19.91|1/1/25||||
K0606|RR|KF|||3518.53|1/1/25||||
K0607|RR||||27.15|1/1/25||||
K0607|RR|KF|||30.14|1/1/25||||
K0608|NU||||169.35|1/1/25||||
K0608|NU|KF|||188.03|1/1/25||||
K0608|RR||||16.97|1/1/25||||
K0608|RR|KF|||18.83|1/1/25||||
K0608|UE||||127.01|1/1/25||||
K0608|UE|KF|||141.02|1/1/25||||
K0609|||||1126.25|1/1/25||||
K0609|KF||||1250.44|1/1/25||||
K0672|||||99.71|1/1/25||||
K0730|RR||||240.87|1/1/25||||
K0733|NU||||31.63|1/1/25||||
K0733|NU|KE|||0.0|1/1/25||||
K0733|NU|KU|||36.37|1/1/25||||
K0733|RR||||3.16|1/1/25||||
K0733|RR|KE|||0.0|1/1/25||||
K0733|RR|KU|||3.68|1/1/25||||
K0733|UE||||23.73|1/1/25||||
K0733|UE|KE|||0.0|1/1/25||||
K0733|UE|KU|||27.31|1/1/25||||
K0738|RR||||46.93|1/1/25||||
K0738|RR|QB|||46.93|1/1/25||||
K0738|RR|QF|||46.93|1/1/25||||
K0800|NU||||989.73|1/1/25||||
K0800|RR||||98.97|1/1/25||||
K0800|UE||||742.3|1/1/25||||
K0801|NU||||1766.9|1/1/25||||
K0801|RR||||176.69|1/1/25||||
K0801|UE||||1325.18|1/1/25||||
K0802|NU||||2351.07|1/1/25||||
K0802|RR||||235.11|1/1/25||||
K0802|UE||||1763.31|1/1/25||||
K0806|NU||||1702.86|1/1/25||||
K0806|RR||||170.29|1/1/25||||
K0806|UE||||1277.15|1/1/25||||
K0807|NU||||2639.01|1/1/25||||
K0807|RR||||263.9|1/1/25||||
K0807|UE||||1979.26|1/1/25||||
K0808|NU||||4079.47|1/1/25||||
K0808|RR||||407.95|1/1/25||||
K0808|UE||||3059.6|1/1/25||||
K0813|RR||||308.63|1/1/25||||
K0814|RR||||318.26|1/1/25||||
K0815|RR||||343.56|1/1/25||||
K0816|RR||||332.27|1/1/25||||
K0820|RR||||317.56|1/1/25||||
K0821|RR||||333.89|1/1/25||||
K0822|RR||||347.57|1/1/25||||
K0823|RR||||335.88|1/1/25||||
K0824|RR||||534.36|1/1/25||||
K0825|RR||||497.78|1/1/25||||
K0826|RR||||882.45|1/1/25||||
K0827|RR||||767.35|1/1/25||||
K0828|RR||||1041.0|1/1/25||||
K0829|RR||||983.65|1/1/25||||
K0835|RR||||437.54|1/1/25||||
K0836|RR||||453.81|1/1/25||||
K0837|RR||||561.19|1/1/25||||
K0838|RR||||497.4|1/1/25||||
K0839|RR||||745.45|1/1/25||||
K0840|RR||||1144.51|1/1/25||||
K0841|RR||||493.06|1/1/25||||
K0842|RR||||492.35|1/1/25||||
K0843|RR||||584.48|1/1/25||||
K0848|RR||||954.57|1/1/25||||
K0849|RR||||917.75|1/1/25||||
K0850|RR||||1107.24|1/1/25||||
K0851|RR||||1064.63|1/1/25||||
K0852|RR||||1279.35|1/1/25||||
K0853|RR||||1314.23|1/1/25||||
K0854|RR||||1741.07|1/1/25||||
K0855|RR||||1644.69|1/1/25||||
K0856|RR||||1024.6|1/1/25||||
K0857|RR||||1045.15|1/1/25||||
K0858|RR||||1271.24|1/1/25||||
K0859|RR||||1212.38|1/1/25||||
K0860|RR||||1816.14|1/1/25||||
K0861|RR||||1026.25|1/1/25||||
K0862|RR||||1271.24|1/1/25||||
K0863|RR||||1816.14|1/1/25||||
K0864|RR||||2161.2|1/1/25||||
K1007|||||93216.7|1/1/25||||
L0112|||||1645.94|1/1/25||||
L0113|||||335.36|1/1/25||||
L0120|||||39.87|1/1/25||||
L0130|||||199.09|1/1/25||||
L0140|||||72.12|1/1/25||||
L0150|||||162.32|1/1/25||||
L0160|||||199.15|1/1/25||||
L0170|||||960.53|1/1/25||||
L0172|||||179.32|1/1/25||||
L0174|||||412.64|1/1/25||||
L0180|||||534.96|1/1/25||||
L0190|||||744.09|1/1/25||||
L0200|||||775.71|1/1/25||||
L0220|||||137.98|1/1/25||||
L0450|||||62.23|1/1/25||||
L0452|||||0.0|1/1/25||||
L0454|||||407.85|1/1/25||||
L0455|||||115.53|1/1/25||||
L0456|||||1169.6|1/1/25||||
L0457|||||331.31|1/1/25||||
L0458|||||1048.77|1/1/25||||
L0460|||||1180.47|1/1/25||||
L0462|||||1468.32|1/1/25||||
L0464|||||1748.01|1/1/25||||
L0466|||||561.21|1/1/25||||
L0467|||||129.57|1/1/25||||
L0468|||||680.2|1/1/25||||
L0469|||||165.09|1/1/25||||
L0470|||||957.68|1/1/25||||
L0472|||||607.37|1/1/25||||
L0480|||||1822.55|1/1/25||||
L0482|||||2078.48|1/1/25||||
L0484|||||2339.01|1/1/25||||
L0486|||||2533.19|1/1/25||||
L0488|||||1180.47|1/1/25||||
L0490|||||332.68|1/1/25||||
L0491|||||903.14|1/1/25||||
L0492|||||623.24|1/1/25||||
L0621|||||32.81|1/1/25||||
L0622|||||388.06|1/1/25||||
L0623|||||58.82|1/1/25||||
L0624|||||0.0|1/1/25||||
L0625|||||18.36|1/1/25||||
L0626|||||91.65|1/1/25||||
L0627|||||483.41|1/1/25||||
L0628|||||27.95|1/1/25||||
L0629|||||0.0|1/1/25||||
L0630|||||190.45|1/1/25||||
L0631|||||1207.24|1/1/25||||
L0632|||||0.0|1/1/25||||
L0633|||||337.23|1/1/25||||
L0634|||||0.0|1/1/25||||
L0635|||||1437.82|1/1/25||||
L0636|||||2128.51|1/1/25||||
L0637|||||1422.76|1/1/25||||
L0638|||||1551.0|1/1/25||||
L0639|||||1422.76|1/1/25||||
L0640|||||1230.58|1/1/25||||
L0641|||||25.97|1/1/25||||
L0642|||||136.96|1/1/25||||
L0643|||||53.96|1/1/25||||
L0648|||||342.04|1/1/25||||
L0649|||||95.54|1/1/25||||
L0650|||||395.76|1/1/25||||
L0651|||||395.76|1/1/25||||
L0700|||||3036.84|1/1/25||||
L0710|||||3137.18|1/1/25||||
L0810|||||3874.6|1/1/25||||
L0820|||||3054.37|1/1/25||||
L0830|||||4710.32|1/1/25||||
L0859|||||1372.45|1/1/25||||
L0861|||||253.46|1/1/25||||
L0970|||||171.68|1/1/25||||
L0972|||||154.59|1/1/25||||
L0974|||||259.94|1/1/25||||
L0976|||||183.51|1/1/25||||
L0978|||||289.15|1/1/25||||
L0980|||||19.67|1/1/25||||
L0982|||||19.51|1/1/25||||
L0984|||||77.04|1/1/25||||
L1000|||||3049.64|1/1/25||||
L1001|||||0.0|1/1/25||||
L1005|||||3763.92|1/1/25||||
L1006|||||1283.42|1/1/25||||
L1010|||||85.58|1/1/25||||
L1020|||||129.84|1/1/25||||
L1025|||||174.91|1/1/25||||
L1030|||||75.07|1/1/25||||
L1040|||||117.18|1/1/25||||
L1050|||||125.07|1/1/25||||
L1060|||||143.65|1/1/25||||
L1070|||||135.17|1/1/25||||
L1080|||||71.9|1/1/25||||
L1085|||||231.22|1/1/25||||
L1090|||||137.69|1/1/25||||
L1100|||||238.88|1/1/25||||
L1110|||||383.64|1/1/25||||
L1120|||||59.66|1/1/25||||
L1200|||||2353.55|1/1/25||||
L1210|||||393.04|1/1/25||||
L1220|||||332.79|1/1/25||||
L1230|||||668.69|1/1/25||||
L1240|||||116.63|1/1/25||||
L1250|||||92.52|1/1/25||||
L1260|||||101.16|1/1/25||||
L1270|||||116.39|1/1/25||||
L1280|||||129.59|1/1/25||||
L1290|||||118.06|1/1/25||||
L1300|||||2509.19|1/1/25||||
L1310|||||2357.98|1/1/25||||
L1600|||||184.47|1/1/25||||
L1610|||||65.94|1/1/25||||
L1620|||||187.16|1/1/25||||
L1630|||||207.68|1/1/25||||
L1640|||||519.84|1/1/25||||
L1650|||||304.35|1/1/25||||
L1652|||||419.18|1/1/25||||
L1653|||||419.18|1/1/25||||
L1660|||||192.8|1/1/25||||
L1680|||||1830.22|1/1/25||||
L1681|||||2740.46|1/1/25||||
L1685|||||1786.75|1/1/25||||
L1686|||||1370.23|1/1/25||||
L1690|||||2274.06|1/1/25||||
L1700|||||2293.9|1/1/25||||
L1710|||||2685.26|1/1/25||||
L1720|||||1979.37|1/1/25||||
L1730|||||1700.08|1/1/25||||
L1755|||||2366.1|1/1/25||||
L1810|||||146.36|1/1/25||||
L1812|||||68.28|1/1/25||||
L1820|||||178.22|1/1/25||||
L1821|||||178.22|1/1/25||||
L1830|||||61.52|1/1/25||||
L1831|||||346.12|1/1/25||||
L1832|||||817.88|1/1/25||||
L1833|||||443.19|1/1/25||||
L1834|||||1102.09|1/1/25||||
L1836|||||86.99|1/1/25||||
L1840|||||1381.17|1/1/25||||
L1843|||||1055.16|1/1/25||||
L1844|||||2388.47|1/1/25||||
L1845|||||920.83|1/1/25||||
L1846|||||1678.06|1/1/25||||
L1847|||||676.39|1/1/25||||
L1848|||||676.39|1/1/25||||
L1850|||||200.37|1/1/25||||
L1851|||||584.98|1/1/25||||
L1852|||||558.06|1/1/25||||
L1860|||||1611.86|1/1/25||||
L1900|||||343.78|1/1/25||||
L1902|||||103.05|1/1/25||||
L1904|||||706.35|1/1/25||||
L1906|||||180.65|1/1/25||||
L1907|||||661.72|1/1/25||||
L1910|||||401.7|1/1/25||||
L1920|||||410.71|1/1/25||||
L1930|||||355.34|1/1/25||||
L1932|||||1049.4|1/1/25||||
L1940|||||742.87|1/1/25||||
L1945|||||1390.5|1/1/25||||
L1950|||||1118.85|1/1/25||||
L1951|||||987.62|1/1/25||||
L1960|||||832.61|1/1/25||||
L1970|||||870.62|1/1/25||||
L1971|||||551.21|1/1/25||||
L1980|||||551.29|1/1/25||||
L1990|||||669.57|1/1/25||||
L2000|||||1523.58|1/1/25||||
L2005|||||4818.83|1/1/25||||
L2006|||||39155.01|1/1/25||||
L2010|||||1388.89|1/1/25||||
L2020|||||1753.95|1/1/25||||
L2030|||||1521.71|1/1/25||||
L2034|||||2356.04|1/1/25||||
L2035|||||203.7|1/1/25||||
L2036|||||2499.1|1/1/25||||
L2037|||||2501.93|1/1/25||||
L2038|||||1838.54|1/1/25||||
L2040|||||200.02|1/1/25||||
L2050|||||715.55|1/1/25||||
L2060|||||872.12|1/1/25||||
L2070|||||167.01|1/1/25||||
L2080|||||540.29|1/1/25||||
L2090|||||658.67|1/1/25||||
L2106|||||1021.32|1/1/25||||
L2108|||||1484.29|1/1/25||||
L2112|||||646.63|1/1/25||||
L2114|||||871.88|1/1/25||||
L2116|||||1069.35|1/1/25||||
L2126|||||1543.39|1/1/25||||
L2128|||||2424.3|1/1/25||||
L2132|||||936.6|1/1/25||||
L2134|||||1452.82|1/1/25||||
L2136|||||1776.41|1/1/25||||
L2180|||||175.92|1/1/25||||
L2182|||||120.42|1/1/25||||
L2184|||||139.56|1/1/25||||
L2186|||||169.61|1/1/25||||
L2188|||||337.4|1/1/25||||
L2190|||||98.38|1/1/25||||
L2192|||||535.59|1/1/25||||
L2200|||||71.41|1/1/25||||
L2210|||||100.97|1/1/25||||
L2220|||||123.01|1/1/25||||
L2230|||||115.26|1/1/25||||
L2232|||||117.04|1/1/25||||
L2240|||||125.64|1/1/25||||
L2250|||||533.74|1/1/25||||
L2260|||||301.11|1/1/25||||
L2265|||||176.9|1/1/25||||
L2270|||||80.67|1/1/25||||
L2275|||||176.2|1/1/25||||
L2280|||||680.18|1/1/25||||
L2300|||||404.43|1/1/25||||
L2310|||||184.79|1/1/25||||
L2320|||||309.07|1/1/25||||
L2330|||||589.82|1/1/25||||
L2335|||||341.24|1/1/25||||
L2340|||||671.35|1/1/25||||
L2350|||||1338.46|1/1/25||||
L2360|||||76.88|1/1/25||||
L2370|||||385.6|1/1/25||||
L2375|||||169.73|1/1/25||||
L2380|||||184.93|1/1/25||||
L2385|||||201.2|1/1/25||||
L2387|||||248.59|1/1/25||||
L2390|||||164.43|1/1/25||||
L2395|||||215.41|1/1/25||||
L2397|||||148.88|1/1/25||||
L2405|||||102.52|1/1/25||||
L2415|||||142.83|1/1/25||||
L2425|||||168.56|1/1/25||||
L2430|||||168.56|1/1/25||||
L2492|||||133.2|1/1/25||||
L2500|||||473.89|1/1/25||||
L2510|||||1091.1|1/1/25||||
L2520|||||692.0|1/1/25||||
L2525|||||1709.29|1/1/25||||
L2526|||||954.09|1/1/25||||
L2530|||||352.93|1/1/25||||
L2540|||||635.07|1/1/25||||
L2550|||||431.42|1/1/25||||
L2570|||||715.47|1/1/25||||
L2580|||||697.15|1/1/25||||
L2600|||||308.51|1/1/25||||
L2610|||||364.8|1/1/25||||
L2620|||||401.63|1/1/25||||
L2622|||||460.64|1/1/25||||
L2624|||||497.41|1/1/25||||
L2627|||||1931.31|1/1/25||||
