SVC_CD|Modifier_1|FEE|ASOFDATE
21025||870.98|20250101
21026||601.99|20250101
21029||843.25|20250101
21030||504.16|20250101
21031||421.61|20250101
21032||413.75|20250101
21034||1382.34|20250101
21040||509.18|20250101
21044||914.98|20250101
21045||1263.96|20250101
21046||1056.32|20250101
21047||1278.75|20250101
21048||1068.44|20250101
21049||1211.74|20250101
21050||928.16|20250101
21060||839.07|20250101
21070||651.19|20250101
21073||451.06|20250101
21076||944.47|20250101
21077||2284.28|20250101
21079||1581.81|20250101
21080||1800.64|20250101
21081||1659.95|20250101
21082||1567.05|20250101
21083||1487.33|20250101
21084||1692.98|20250101
21085||742.85|20250101
21086||1695.81|20250101
21087||1695.81|20250101
21100||691.53|20250101
21110||946.78|20250101
21116||233.94|20250101
21120||726.57|20250101
21121||692.62|20250101
21122||803.33|20250101
21123||904.17|20250101
21125||2872.31|20250101
21127||4449.44|20250101
21137||801.35|20250101
21138||970.39|20250101
21139||1152.97|20250101
21141||1418.52|20250101
21142||1454.28|20250101
21143||1498.02|20250101
21145||1640.13|20250101
21146||1713.88|20250101
21147||1800.12|20250101
21150||1713.12|20250101
21151||1882.08|20250101
21154||2026.43|20250101
21155||2243.45|20250101
21159||2680.73|20250101
21160||2903.73|20250101
21172||2157.55|20250101
21175||2300.54|20250101
21179||1591.02|20250101
21180||1774.37|20250101
21181||788.79|20250101
21182||2203.08|20250101
21183||2393.35|20250101
21184||2571.34|20250101
21188||1676.06|20250101
21193||1305.55|20250101
21194||1508.6|20250101
21195||1424.89|20250101
21196||1519.73|20250101
21198||1069.39|20250101
21199||1072.08|20250101
21206||1036.75|20250101
21208||1801.23|20250101
21209||862.69|20250101
21210||1947.17|20250101
21215||4547.13|20250101
21230||787.81|20250101
21235||804.12|20250101
21240||1118.01|20250101
21242||1082.26|20250101
21243||1719.41|20250101
21244||1072.0|20250101
21245||1322.79|20250101
21246||903.06|20250101
21247||1673.84|20250101
21248||1064.27|20250101
21249||1437.91|20250101
21255||1426.38|20250101
21256||1312.3|20250101
21260||1452.21|20250101
21261||2552.69|20250101
21263||2365.32|20250101
21267||1700.15|20250101
21268||2124.98|20250101
21270||1109.36|20250101
21275||894.46|20250101
21280||638.03|20250101
21282||438.07|20250101
21295||219.76|20250101
21296||441.84|20250101
21315||171.49|20250101
21320||239.09|20250101
