SVC_CD|Modifier_1|FEE|ASOFDATE
23900||1429.57|20250101
23920||1170.08|20250101
23921||508.91|20250101
23930||386.48|20250101
23931||329.41|20250101
23935||553.03|20250101
24000||515.44|20250101
24006||758.37|20250101
24065||280.75|20250101
24066||682.6|20250101
24071||424.5|20250101
24073||720.48|20250101
24075||571.37|20250101
24076||578.74|20250101
24077||1050.09|20250101
24079||1352.96|20250101
24100||455.52|20250101
24101||543.02|20250101
24102||657.74|20250101
24105||397.8|20250101
24110||633.01|20250101
24115||779.33|20250101
24116||900.84|20250101
24120||573.9|20250101
24125||665.39|20250101
24126||693.38|20250101
24130||553.38|20250101
24134||790.76|20250101
24136||673.93|20250101
24138||739.28|20250101
24140||745.39|20250101
24145||634.39|20250101
24147||675.83|20250101
24149||1243.85|20250101
24150||1588.89|20250101
24152||1388.97|20250101
24155||892.5|20250101
24160||1301.37|20250101
24164||765.74|20250101
24200||242.28|20250101
24201||671.95|20250101
24220||205.02|20250101
24300||493.29|20250101
24301||791.82|20250101
24305||621.65|20250101
24310||505.52|20250101
24320||822.18|20250101
24330||760.01|20250101
24331||827.29|20250101
24332||659.98|20250101
24340||646.16|20250101
24341||802.04|20250101
24342||815.82|20250101
24343||767.42|20250101
24344||1161.86|20250101
24345||759.38|20250101
24346||1161.86|20250101
24357||448.35|20250101
24358||572.48|20250101
24359||705.63|20250101
24360||946.84|20250101
24361||1052.94|20250101
24362||1105.3|20250101
24363||1496.07|20250101
24365||681.13|20250101
